Index,local_ppv
18278,0.000203301
18279,0.000304715
18280,0.000306677
18281,0.000354162
18282,0.000939612
18283,0.00100877
18284,0.000461172
18285,0.0005334
18286,5.32751e-05
18287,0.00154603
18288,0.00110147
18289,0.000347651
18290,0.000573905
18291,8.10654e-05
18292,0.00694872
18293,0.00026066
18294,0.000506032
18295,0.000442845
18296,0.000123928
18297,6.77651e-05
18298,0.000176431
18299,0.000828681
18300,0.000166264
18301,0.000475879
18302,0.000721806
18303,0.000305136
18304,0.00112679
18305,0.000197368
18306,0.00038199
18307,0.000292068
18308,0.000509385
18309,2.60913e-05
18310,0.000346489
18311,0.000137067
18312,0.000172293
18313,0.000154496
18314,0.000940579
18315,0.00155145
18316,0.000600571
18317,0.000219912
18318,0.000792358
18319,0.000697887
18320,0.000258567
18321,5.04208e-05
18322,0.000667761
18323,0.0011019
18324,0.000601246
18325,0.000243092
18326,0.000386041
18327,0.0007682
18328,0.000391879
18329,0.000118739
18330,0.000180042
18331,0.000202904
18332,0.000839252
18333,0.000486361
18334,0.00028787
18335,0.000760307
18336,0.000175093
18337,0.000427546
18338,0.000194173
18339,0.000696787
18340,0.000405155
18341,0.000271538
18342,0.000226257
18343,0.000311884
18344,0.000915861
18345,0.000195657
18346,0.000482753
18347,0.00105125
18348,0.000125867
18349,0.000520674
18350,0.000332161
18351,0.000468835
18352,0.00228086
18353,0.000159959
18354,0.000742221
18355,0.000865515
18356,0.0002716
18357,0.000483514
18358,0.000760998
18359,0.0135743
18360,0.000289874
18361,0.00016592
18362,0.000154146
18363,0.000588477
18364,0.000228844
18365,0.000773135
18366,0.000731112
18367,0.000114491
18368,4.43784e-05
18369,0.000100531
18370,0.00106329
18371,0.000467609
18372,0.000194189
18373,0.000760702
18374,0.000328993
18375,0.000358221
18376,0.00024686
18377,0.00024677
18378,0.000738526
18379,0.000126254
18380,0.000374002
18381,0.000328588
18382,0.0024203
18383,4.84344e-05
18384,0.000119754
18385,0.000142834
18386,0.000168603
18387,0.000313403
18388,0.000555385
18389,0.000634594
18390,7.47516e-05
18391,0.000446593
18392,0.00221238
18393,9.64497e-05
18394,0.00159975
18395,0.000328181
18396,0.000244203
18397,0.00044542
18398,0.000158103
18399,0.00109884
18400,0.000147843
18401,0.000312391
18402,0.000205378
18403,0.000136047
18404,0.000690884
18405,0.00113935
18406,9.36531e-05
18407,0.000268889
18408,8.78862e-05
18409,0.000755016
18410,0.000332084
18411,0.00680173
18412,0.000422986
18413,0.000583036
18414,5.08361e-05
18415,0.000160191
18416,0.000195354
18417,0.000256486
18418,0.000275071
18419,0.000439776
18420,0.000135797
18421,0.00069383
18422,7.85983e-05
18423,0.000218053
18424,0.000242269
18425,0.000114867
18426,4.63225e-05
18427,0.00219664
18428,0.000273627
18429,0.000119289
18430,0.00032043
18431,0.000127104
18432,0.000129834
18433,0.000618883
18434,0.000863252
18435,0.000426825
18436,0.000328958
18437,0.000138289
18438,0.000202869
18439,0.00020168
18440,0.00045563
18441,0.0001604
18442,0.000512554
18443,0.000234709
18444,0.000976326
18445,0.000220709
18446,0.000229956
18447,0.000314423
18448,0.000117606
18449,0.000654406
18450,0.00023701
18451,0.000402507
18452,0.000418263
18453,0.000388825
18454,0.000328181
18455,0.000124584
18456,0.000261287
18457,0.000414864
18458,0.000225379
18459,0.00060543
18460,6.5426e-05
18461,0.00039203
18462,0.000141604
18463,9.42167e-05
18464,0.000639228
18465,0.000229836
18466,0.000466704
18467,0.00045433
18468,0.000349637
18469,8.12654e-06
18470,0.000419009
18471,0.000643056
18472,0.000154409
18473,0.000105583
18474,9.16862e-05
18475,0.00127503
18476,0.000270006
18477,0.000294615
18478,0.000180111
18479,0.000261898
18480,0.000718772
18481,0.000427109
18482,0.000167443
18483,0.00106251
18484,0.000800229
18485,0.000193618
18486,0.000731613
18487,0.00034539
18488,0.000739353
18489,0.000266571
18490,0.00212854
18491,9.78139e-05
18492,9.3897e-05
18493,0.00101827
18494,0.000509316
18495,0.000161104
18496,0.000558443
18497,0.00114319
18498,0.000423187
18499,0.00139589
18500,0.000636191
18501,0.00025029
18502,6.35803e-05
18503,7.68082e-05
18504,0.000654837
18505,9.48832e-05
18506,0.000387593
18507,0.000527543
18508,0.00011703
18509,9.27905e-05
18510,0.000755741
18511,0.000271535
18512,0.000324941
18513,0.00019133
18514,0.000305378
18515,0.000107169
18516,0.000674922
18517,0.000113119
18518,0.00055223
18519,0.000140475
18520,0.000150665
18521,0.000595119
18522,0.000121204
18523,0.000495575
18524,0.000933513
18525,0.00144039
18526,0.000409835
18527,0.000127114
18528,0.000770036
18529,0.000105098
18530,0.000420288
18531,0.00184351
18532,0.000460799
18533,0.000179043
18534,0.0014123
18535,7.04504e-05
18536,7.5191e-05
18537,4.6621e-05
18538,0.000389668
18539,0.000132845
18540,0.000830163
18541,5.54855e-05
18542,0.00016985
18543,0.000335227
18544,0.000445785
18545,0.000120523
18546,8.88554e-05
18547,0.00122248
18548,0.000122132
18549,0.000503285
18550,0.000506506
18551,0.000134078
18552,0.000386104
18553,0.000174872
18554,0.00124498
18555,0.000262637
18556,0.000226376
18557,0.000696941
18558,0.000285343
18559,0.000216534
18560,0.000201785
18561,0.0001664
18562,0.000317762
18563,0.000162519
18564,8.7819e-05
18565,0.000183201
18566,0.000111078
18567,0.000207168
18568,0.000117137
18569,0.000156528
18570,0.000122011
18571,8.46877e-05
18572,9.73124e-05
18573,0.000630856
18574,0.000935151
18575,0.000119577
18576,0.00182116
18577,0.000178072
18578,0.00029553
18579,0.000120743
18580,0.000152178
18581,0.00026105
18582,4.24708e-05
18583,0.000392375
18584,0.000172214
18585,0.000301012
18586,0.000220451
18587,0.000141806
18588,0.000128031
18589,0.000177358
18590,0.000271138
18591,6.73653e-05
18592,9.94875e-05
18593,0.000195731
18594,0.00113943
18595,0.000163721
18596,0.000185361
18597,0.000942545
18598,8.07405e-05
18599,0.000105118
18600,0.000315996
18601,0.000207586
18602,0.00470335
18603,7.5155e-05
18604,0.000224038
18605,0.000276734
18606,0.00018408
18607,0.00080088
18608,0.000237416
18609,0.000148533
18610,0.0001538
18611,0.000969539
18612,0.000205946
18613,0.000356435
18614,0.000444241
18615,0.00024307
18616,0.000422239
18617,0.000124291
18618,0.000725346
18619,0.000146316
18620,0.000391502
18621,0.00115269
18622,0.000716772
18623,0.000179919
18624,0.000206661
18625,0.000242451
18626,0.000855528
18627,0.000130935
18628,8.93891e-05
18629,0.000457643
18630,0.000517961
18631,0.00103164
18632,0.000491372
18633,0.00225901
18634,0.000516175
18635,3.02894e-05
18636,0.000597459
18637,0.000267673
18638,0.00020065
18639,0.000305867
18640,0.000432824
18641,0.000252985
18642,0.000785598
18643,0.00063332
18644,0.00225686
18645,0.000396897
18646,0.000189892
18647,0.000712865
18648,0.000449326
18649,0.00135847
18650,0.000264423
18651,4.91134e-05
18652,7.1398e-05
18653,0.00021008
18654,0.000939285
18655,6.00581e-05
18656,0.000274707
18657,0.00159741
18658,7.76586e-05
18659,0.000598013
18660,0.000473446
18661,0.000456009
18662,0.000732053
18663,0.000530219
18664,0.000751777
18665,0.000468041
18666,0.000502074
18667,0.000308992
18668,0.000243483
18669,0.0003608
18670,0.000134757
18671,0.000612291
18672,0.000120859
18673,0.000351326
18674,0.000640776
18675,0.00015686
18676,0.000321797
18677,0.000326012
18678,0.000532432
18679,0.000104573
18680,0.000212466
18681,0.000443795
18682,0.000876766
18683,0.000324454
18684,0.000251765
18685,0.000339249
18686,0.000553083
18687,0.000383284
18688,0.000157033
18689,0.000270933
18690,0.000278508
18691,0.000228219
18692,0.000190677
18693,0.00115676
18694,0.000307829
18695,0.000136985
18696,0.000812337
18697,0.000137007
18698,0.00101757
18699,0.00037802
18700,7.89215e-05
18701,0.000100896
18702,0.000133145
18703,9.51239e-05
18704,8.73337e-05
18705,0.00109778
18706,0.000185889
18707,0.000154102
18708,0.00111056
18709,0.000212869
18710,0.000630904
18711,0.000596392
18712,0.000483721
18713,0.00169024
18714,0.000187784
18715,0.00111452
18716,5.80695e-05
18717,0.000220886
18718,0.000131926
18719,2.05196e-05
18720,0.000946579
18721,0.00121347
18722,0.000129998
18723,1.95e-05
18724,0.000201487
18725,0.000148854
18726,0.000155594
18727,0.000358147
18728,0.000341067
18729,4.77922e-05
18730,0.000843235
18731,0.00113158
18732,0.000850006
18733,0.00018447
18734,0.00014219
18735,0.000867023
18736,0.0024024
18737,0.00028284
18738,0.00129999
18739,0.000184734
18740,0.000415729
18741,0.000102821
18742,0.00010194
18743,0.000820638
18744,0.00101613
18745,0.000130182
18746,5.81504e-05
18747,0.00836277
18748,8.47415e-05
18749,0.000475014
18750,0.00450084
18751,0.000766579
18752,0.000376082
18753,0.000765978
18754,0.000746118
18755,6.56281e-05
18756,0.000885457
18757,0.000116452
18758,0.00450589
18759,0.000654627
18760,0.000481031
18761,0.000146818
18762,0.000157082
18763,0.000303651
18764,0.000171502
18765,0.000237991
18766,0.00029504
18767,0.000499669
18768,0.00012326
18769,8.57235e-05
18770,0.000112734
18771,0.000467286
18772,9.48226e-05
18773,0.00019368
18774,0.000271104
18775,0.000324629
18776,0.000454218
18777,0.000196854
18778,0.000789072
18779,0.000708598
18780,0.000234469
18781,0.00035796
18782,0.000119361
18783,0.0008434
18784,0.000187696
18785,0.000132454
18786,0.000115702
18787,0.0001008
18788,0.00045904
18789,0.000262268
18790,0.000745033
18791,0.000219291
18792,0.000187946
18793,0.000611274
18794,6.12978e-05
18795,0.00082136
18796,0.000127132
18797,0.000142194
18798,0.000477983
18799,3.28685e-05
18800,0.000321908
18801,0.00158895
18802,9.20396e-05
18803,0.00042018
18804,0.000259895
18805,0.000523689
18806,0.000159857
18807,0.000656691
18808,2.78892e-05
18809,0.00253188
18810,0.000518797
18811,0.00119655
18812,0.000636739
18813,0.000295175
18814,0.000679604
18815,0.000170303
18816,0.000132956
18817,0.000741716
18818,0.000152439
18819,0.00131868
18820,9.51509e-05
18821,0.000312675
18822,0.000282889
18823,0.00044511
18824,5.99643e-05
18825,0.000403414
18826,0.000227703
18827,0.000295651
18828,0.000163772
18829,0.000159353
18830,0.000181354
18831,0.000116474
18832,0.00159651
18833,0.000438994
18834,0.000128642
18835,0.000868275
18836,0.00142165
18837,0.000208762
18838,9.60608e-05
18839,0.000815203
18840,0.00226654
18841,5.36681e-05
18842,0.000329458
18843,0.000233292
18844,8.76671e-05
18845,0.000442145
18846,0.000298358
18847,0.000875145
18848,0.000415355
18849,0.0010698
18850,0.000261948
18851,9.3557e-05
18852,0.000131878
18853,0.000278864
18854,7.82066e-05
18855,0.000214432
18856,0.000237456
18857,9.44513e-05
18858,0.000193894
18859,0.000465132
18860,9.41992e-05
18861,0.000705179
18862,0.000938272
18863,0.00042751
18864,8.69734e-05
18865,0.000454067
18866,0.000405107
18867,0.000328679
18868,0.000171717
18869,0.00025911
18870,0.000391421
18871,4.11695e-05
18872,0.000241476
18873,0.000298027
18874,0.000314792
18875,0.000103623
18876,0.000254548
18877,0.000102263
18878,0.000111741
18879,0.000205079
18880,6.80024e-05
18881,0.00134318
18882,0.000175722
18883,7.25076e-05
18884,0.000538305
18885,0.000626664
18886,0.00663784
18887,0.000184216
18888,0.000155853
18889,0.000190806
18890,0.000335349
18891,0.000236439
18892,0.000203791
18893,0.000176823
18894,0.00034698
18895,0.000594409
18896,0.0013578
18897,0.000366958
18898,0.00023252
18899,0.000754105
18900,0.000133203
18901,0.000205718
18902,0.00078141
18903,0.000288725
18904,0.000595982
18905,0.000148327
18906,9.31777e-05
18907,5.96981e-05
18908,0.000477033
18909,0.000255267
18910,0.000526091
18911,0.000340895
18912,0.00776812
18913,0.000124996
18914,0.000779245
18915,0.000275747
18916,0.000150103
18917,0.000263521
18918,0.000249122
18919,0.000159319
18920,0.00816764
18921,0.000652677
18922,9.68738e-05
18923,0.0013597
18924,0.000399229
18925,0.00151479
18926,0.000504597
18927,0.000320789
18928,0.000604837
18929,0.00140885
18930,0.00010912
18931,0.00110294
18932,2.1445e-05
18933,0.000210618
18934,0.0002958
18935,0.000522388
18936,0.000478477
18937,0.000117477
18938,0.0002889
18939,0.000290203
18940,0.000294339
18941,0.000169736
18942,0.000249789
18943,0.000130322
18944,0.000798362
18945,0.000142464
18946,0.000182464
18947,0.000199475
18948,0.000515494
18949,0.000383763
18950,7.40127e-05
18951,0.000259196
18952,7.1044e-05
18953,0.000339008
18954,0.00131379
18955,0.00036048
18956,0.000354308
18957,0.000222616
18958,0.000360577
18959,0.00349247
18960,0.000142719
18961,0.000138865
18962,0.000574378
18963,0.000663359
18964,0.000275787
18965,0.000160486
18966,0.000419645
18967,0.000114667
18968,3.1589e-05
18969,0.000626886
18970,0.000189191
18971,8.08739e-05
18972,0.000146815
18973,0.00022424
18974,0.00118079
18975,0.000304599
18976,0.000305312
18977,0.000155457
18978,0.000378414
18979,6.09124e-05
18980,0.000549951
18981,0.00100134
18982,0.000867158
18983,0.000239335
18984,0.000934889
18985,0.00029045
18986,0.000199123
18987,0.000324968
18988,0.000477692
18989,8.09373e-05
18990,0.000188826
18991,6.31415e-05
18992,0.000242093
18993,0.000647026
18994,0.000385906
18995,0.000297299
18996,0.000464565
18997,4.87661e-06
18998,0.000347436
18999,0.000330489
19000,0.000189087
19001,0.000105815
19002,0.000225681
19003,0.000109389
19004,0.000344208
19005,0.000361986
19006,0.000149977
19007,0.000223395
19008,0.000316614
19009,8.92034e-05
19010,0.00013182
19011,0.000122571
19012,0.000115139
19013,0.000260982
19014,0.000167251
19015,0.000123135
19016,0.000332185
19017,0.000472257
19018,0.000757274
19019,0.0021977
19020,6.16236e-05
19021,0.000157524
19022,0.000584006
19023,0.00157498
19024,0.00182796
19025,0.00118494
19026,0.000161908
19027,0.00151745
19028,0.00100484
19029,8.87757e-05
19030,0.000210331
19031,0.000306111
19032,0.000142655
19033,1.51731e-05
19034,0.000217964
19035,0.00167507
19036,0.000763677
19037,0.00029824
19038,0.00187723
19039,6.94981e-05
19040,0.000335479
19041,0.000146168
19042,0.00110754
19043,9.93268e-05
19044,0.000592922
19045,0.000302937
19046,0.000182354
19047,0.00135226
19048,0.00155596
19049,0.000403262
19050,0.000780814
19051,6.01241e-05
19052,0.000581381
19053,0.000565155
19054,0.000216042
19055,0.000235681
19056,0.000517325
19057,0.000837366
19058,0.000304354
19059,0.000260421
19060,0.000369229
19061,0.000244158
19062,0.000695982
19063,0.000145115
19064,0.00031119
19065,0.00035937
19066,0.000798409
19067,0.000108772
19068,0.000254447
19069,0.000262596
19070,3.85256e-05
19071,0.000442248
19072,0.000478023
19073,0.000687376
19074,0.000222548
19075,0.0010797
19076,0.00030555
19077,0.000228429
19078,3.98676e-05
19079,0.000174625
19080,0.000112471
19081,0.000194486
19082,0.0088707
19083,0.000207636
19084,0.000353842
19085,0.00106535
19086,0.00049761
19087,0.000396699
19088,0.000137659
19089,9.90765e-05
19090,0.000539532
19091,0.000205871
19092,0.00135111
19093,0.000637579
19094,0.000342848
19095,0.000314489
19096,0.000241501
19097,0.000107077
19098,0.00489013
19099,0.000137851
19100,0.000266452
19101,0.000263849
19102,0.000241708
19103,0.000416842
19104,0.000260056
19105,0.00024395
19106,0.000638227
19107,0.000559417
19108,0.00013109
19109,0.000256721
19110,6.98221e-05
19111,3.30904e-05
19112,0.000660764
19113,0.000210846
19114,0.000481854
19115,0.000859139
19116,0.000606653
19117,0.000266233
19118,0.000290372
19119,0.000274472
19120,0.000311141
19121,0.00109106
19122,0.00104578
19123,0.00107946
19124,0.000340693
19125,9.27226e-05
19126,0.000879447
19127,0.000128055
19128,0.000337338
19129,0.000760154
19130,0.000473213
19131,0.000206265
19132,0.000343311
19133,0.000442167
19134,0.000997303
19135,0.000280237
19136,0.000624717
19137,0.000543121
19138,0.000117591
19139,0.00104611
19140,0.000463209
19141,0.00020208
19142,8.0199e-05
19143,0.000206059
19144,0.000238109
19145,0.000788939
19146,0.000860964
19147,0.000378194
19148,0.00029077
19149,0.000467083
19150,0.000646829
19151,0.000267899
19152,0.00014064
19153,9.32707e-05
19154,0.000418811
19155,0.00040516
19156,0.0003388
19157,0.000250103
19158,0.00010637
19159,0.000193516
19160,0.00218796
19161,5.37077e-05
19162,0.000272799
19163,0.00194208
19164,0.000103453
19165,0.000240634
19166,0.000449622
19167,0.00164794
19168,0.000624528
19169,8.58925e-05
19170,0.000309594
19171,3.85078e-05
19172,0.00100907
19173,0.000183891
19174,0.000275177
19175,0.000253929
19176,0.000729034
19177,0.000193661
19178,0.00095602
19179,0.000267423
19180,0.000352503
19181,0.000311817
19182,2.23751e-05
19183,0.000200328
19184,0.000466091
19185,0.000285504
19186,0.000279194
19187,0.000180359
19188,0.000341765
19189,8.73434e-05
19190,0.000275843
19191,0.000285842
19192,0.00056343
19193,0.000110163
19194,0.000709839
19195,0.000139224
19196,3.099e-05
19197,0.000594333
19198,1.50809e-05
19199,0.00039049
19200,0.000234304
19201,0.000439768
19202,0.000183476
19203,0.000188696
19204,0.000412762
19205,0.00363687
19206,8.65469e-05
19207,0.000217799
19208,0.000310506
19209,0.00610523
19210,0.000707182
19211,0.000422204
19212,0.000111517
19213,0.000650382
19214,0.000205332
19215,8.29192e-05
19216,0.000281702
19217,0.000276804
19218,4.30995e-05
19219,0.000276975
19220,0.00107978
19221,0.000262417
19222,0.000436226
19223,0.000212177
19224,0.000242287
19225,0.000118418
19226,6.53359e-05
19227,0.000139114
19228,0.000119663
19229,0.00124529
19230,0.000596559
19231,0.000240026
19232,0.000153505
19233,0.00032088
19234,0.000240925
19235,0.000229769
19236,0.00146187
19237,0.000655003
19238,0.000339761
19239,0.000106499
19240,0.000933095
19241,0.000288267
19242,0.00108509
19243,0.000387696
19244,0.000229965
19245,0.000258663
19246,0.000444414
19247,0.000120363
19248,0.000253164
19249,0.000321068
19250,0.000256005
19251,0.000371657
19252,0.000357588
19253,0.000110312
19254,1.64474e-05
19255,0.000384793
19256,0.000897824
19257,0.000470465
19258,2.37051e-05
19259,0.000198927
19260,0.000186171
19261,0.000210503
19262,0.000299563
19263,0.000167602
19264,0.000121786
19265,0.00052309
19266,0.000342212
19267,0.000956574
19268,0.000258876
19269,0.000161852
19270,0.000825671
19271,0.00031879
19272,0.000967583
19273,0.000292148
19274,0.000754091
19275,0.000242047
19276,0.000595503
19277,0.000840626
19278,9.84173e-05
19279,0.000461305
19280,0.000778295
19281,0.00046078
19282,0.000350839
19283,0.000101398
19284,0.000265836
19285,0.000314512
19286,0.000287552
19287,0.000199981
19288,0.000352499
19289,0.000333003
19290,0.000713984
19291,0.000403979
19292,7.49358e-05
19293,0.000368718
19294,0.000382586
19295,0.000802685
19296,0.000108829
19297,0.000146906
19298,0.000266837
19299,0.000762728
19300,0.000336253
19301,0.0011958
19302,8.16537e-05
19303,0.00115391
19304,0.000564202
19305,0.000266572
19306,6.71169e-05
19307,0.000427914
19308,0.00138549
19309,2.93144e-05
19310,0.00132315
19311,9.52812e-05
19312,0.000233043
19313,0.00077105
19314,0.000154792
19315,0.000154768
19316,0.00015735
19317,0.000491803
19318,0.000459182
19319,0.000676907
19320,0.000397894
19321,0.000131152
19322,0.000125388
19323,8.61923e-05
19324,0.000125582
19325,0.000822906
19326,2.5456e-05
19327,0.000310177
19328,0.00050441
19329,0.000282951
19330,0.000545194
19331,0.00024803
19332,0.000411736
19333,9.32717e-05
19334,0.000358449
19335,0.000122162
19336,0.00034536
19337,0.000792259
19338,0.00026518
19339,0.00102593
19340,9.76376e-05
19341,0.000219972
19342,0.000309122
19343,0.000522223
19344,0.000152528
19345,0.000197979
19346,6.85335e-05
19347,5.25466e-05
19348,9.08322e-05
19349,0.000436977
19350,0.000117824
19351,0.00080358
19352,0.000104131
19353,0.000272853
19354,0.000388374
19355,0.000275918
19356,0.000116009
19357,0.000466638
19358,0.00017563
19359,0.000457653
19360,0.000144548
19361,0.000978824
19362,0.000253666
19363,0.000246621
19364,0.000295346
19365,0.000315334
19366,0.000269073
19367,0.000121462
19368,0.000344109
19369,0.000293384
19370,0.00845201
19371,0.000508619
19372,0.000125756
19373,0.000126117
19374,0.00010154
19375,9.7803e-05
19376,0.000921057
19377,0.000426019
19378,0.000445908
19379,0.000411485
19380,0.000197405
19381,0.00021129
19382,0.000869706
19383,0.000365878
19384,0.000388619
19385,0.000499981
19386,0.000207856
19387,0.00018621
19388,0.000311914
19389,0.000252286
19390,0.000761493
19391,0.000442909
19392,0.000108578
19393,0.000108992
19394,0.000629521
19395,0.000230047
19396,9.05074e-05
19397,0.00369607
19398,0.000314282
19399,0.000371299
19400,0.000251221
19401,0.000183342
19402,0.000651396
19403,0.000429679
19404,0.000265189
19405,0.00105717
19406,0.000157139
19407,0.0116671
19408,0.000143511
19409,0.000211184
19410,0.000246162
19411,0.000106302
19412,0.000178797
19413,0.000408808
19414,0.000283908
19415,0.000486369
19416,0.000174265
19417,0.000110998
19418,0.000158952
19419,0.000312093
19420,0.000284831
19421,0.000402181
19422,0.000252422
19423,5.03012e-05
19424,0.000384703
19425,0.000746807
19426,0.00025952
19427,8.90706e-05
19428,0.000289623
19429,0.000188879
19430,0.000248378
19431,0.000314689
19432,0.000119186
19433,0.00443427
19434,0.000266975
19435,0.000668285
19436,0.000132003
19437,0.000164655
19438,0.000308878
19439,0.0013624
19440,6.1813e-05
19441,0.000433295
19442,0.000269468
19443,9.38181e-05
19444,0.00362557
19445,0.00553683
19446,0.000181964
19447,0.000497766
19448,0.000112909
19449,0.000209309
19450,0.000146403
19451,0.000256326
19452,0.000614069
19453,0.00029741
19454,0.000503383
19455,0.000295591
19456,0.000378236
19457,0.000205756
19458,0.0045766
19459,0.000136319
19460,0.000381639
19461,0.00011057
19462,0.000201398
19463,0.000198164
19464,0.000265599
19465,0.000129668
19466,0.000247458
19467,0.0003832
19468,0.000248156
19469,0.000749892
19470,0.000173263
19471,0.000209917
19472,0.000142077
19473,8.41548e-05
19474,1.26559e-05
19475,3.25571e-05
19476,0.000296757
19477,0.000351132
19478,0.000378008
19479,0.000272637
19480,6.47756e-05
19481,0.000141709
19482,0.000103139
19483,0.000125027
19484,0.000185511
19485,0.00011559
19486,6.38682e-05
19487,0.000157101
19488,0.000110908
19489,0.000194947
19490,0.000372947
19491,0.000242398
19492,0.000126871
19493,0.000343602
19494,0.000106923
19495,0.00276909
19496,0.000146862
19497,0.000343483
19498,0.000303882
19499,0.000494806
19500,8.77546e-05
19501,7.02305e-05
19502,0.000829186
19503,0.00066628
19504,0.000107573
19505,0.00483163
19506,0.000374063
19507,0.000151375
19508,8.77544e-05
19509,0.000573019
19510,0.000643781
19511,0.000173484
19512,0.000747976
19513,0.000217832
19514,0.00136923
19515,0.000295871
19516,0.000155248
19517,5.66118e-05
19518,0.000111805
19519,0.000199518
19520,0.000105199
19521,0.000375834
19522,0.0076605
19523,0.000644454
19524,6.03582e-05
19525,0.000215866
19526,2.77059e-05
19527,0.000313789
19528,0.00022425
19529,0.000159081
19530,0.000164251
19531,0.00045724
19532,0.0004258
19533,0.000298694
19534,0.000869401
19535,0.00049245
19536,7.13905e-05
19537,0.00071801
19538,0.000105575
19539,0.000242033
19540,6.65165e-05
19541,0.000296703
19542,2.98044e-05
19543,0.000299628
19544,0.000445794
19545,0.000490859
19546,5.40047e-05
19547,5.30207e-05
19548,0.00369556
19549,0.000621641
19550,8.17042e-05
19551,0.000287738
19552,0.000660064
19553,7.10496e-05
19554,0.000305785
19555,9.25997e-05
19556,0.000563639
19557,0.000621733
19558,0.000129628
19559,0.00023687
19560,0.000179009
19561,0.000554667
19562,0.000102568
19563,0.000100003
19564,0.000158313
19565,0.00015274
19566,0.000689967
19567,0.000243055
19568,0.000176188
19569,0.000330626
19570,3.2943e-05
19571,4.16444e-05
19572,0.000288652
19573,0.00122897
19574,0.000297286
19575,0.000535205
19576,0.000210807
19577,0.000881964
19578,0.000878232
19579,0.000321966
19580,0.0010835
19581,0.000376274
19582,0.00033809
19583,7.55779e-05
19584,0.000112993
19585,0.000149441
19586,0.000194034
19587,0.000817971
19588,0.000605446
19589,0.000100965
19590,0.000387918
19591,0.00042579
19592,0.00131261
19593,0.000135945
19594,0.000943292
19595,0.000550474
19596,0.000240284
19597,0.00011697
19598,0.000133336
19599,0.000806799
19600,0.000360569
19601,0.000351637
19602,0.000192393
19603,0.000137186
19604,0.000271601
19605,0.000396389
19606,0.000340217
19607,8.22072e-05
19608,7.87045e-05
19609,0.000150665
19610,0.000232436
19611,0.000656415
19612,0.00024849
19613,0.000487699
19614,0.000144512
19615,0.000147335
19616,0.000104142
19617,0.00027608
19618,0.000410591
19619,0.000721661
19620,0.000261504
19621,0.000400076
19622,0.000258314
19623,0.000210727
19624,6.65155e-05
19625,0.000135554
19626,0.000283495
19627,0.000249723
19628,0.000119746
19629,0.000261184
19630,0.000234212
19631,0.000130076
19632,0.000283437
19633,0.000562701
19634,0.000329101
19635,0.000132948
19636,7.45313e-05
19637,0.000410021
19638,0.000324782
19639,0.000245244
19640,9.38857e-05
19641,0.000743221
19642,0.00755079
19643,0.000145702
19644,5.76572e-05
19645,0.000125561
19646,0.00048365
19647,0.00121274
19648,0.000178878
19649,0.00122531
19650,0.0002426
19651,0.000356776
19652,0.00397572
19653,0.000936517
19654,0.000565717
19655,0.000224699
19656,0.00162496
19657,3.34752e-05
19658,0.000174051
19659,0.000326901
19660,0.000348337
19661,0.000526402
19662,0.000157004
19663,0
19664,0.000375534
19665,0.00580413
19666,0.00139107
19667,0.000404204
19668,0.000182363
19669,0.000214757
19670,9.77189e-05
19671,0.000306555
19672,0.000221783
19673,0.000157569
19674,0.000657223
19675,0.000443913
19676,0.00108277
19677,0.000784741
19678,0.000138025
19679,0.000603417
19680,0.00561872
19681,0.000295809
19682,0.00015599
19683,0.000451843
19684,0.00180585
19685,0.000276722
19686,0.00277979
19687,6.3189e-05
19688,0.000215777
19689,0.000149133
19690,0.000367023
19691,0.000189189
19692,0.000498605
19693,0.000424098
19694,0.000203113
19695,0.000486555
19696,0.000923647
19697,0.000317951
19698,0.000567938
19699,0.000645156
19700,0.0002408
19701,0.000305241
19702,0.000248956
19703,0.000290175
19704,0.000971749
19705,0.00102425
19706,0.000383486
19707,0.000344237
19708,0.000145131
19709,0.000164574
19710,0.00108654
19711,5.05139e-05
19712,0.000328208
19713,0.000233399
19714,0.000407151
19715,0.000908613
19716,0.000111155
19717,0.000116293
19718,0.000163371
19719,0.000245346
19720,0.000622604
19721,0.000982958
19722,0.000161808
19723,0.000725388
19724,0.000296875
19725,9.21096e-05
19726,0.000151557
19727,0.000282287
19728,0.000146973
19729,0.000319904
19730,0.00105148
19731,0.00143366
19732,0.000123653
19733,0.000155553
19734,0.000785481
19735,0.000200541
19736,0.000419758
19737,0.000268724
19738,0.000307088
19739,0.000312585
19740,0.000691767
19741,0.000117084
19742,0.000171198
19743,0.000223081
19744,0.00044879
19745,4.40914e-05
19746,0.000209814
19747,0.000523859
19748,0.000138226
19749,0.000812744
19750,0.000156421
19751,0.000254192
19752,0.000183726
19753,0.000261255
19754,6.58054e-05
19755,0.000118152
19756,0.000341042
19757,0.00038088
19758,0.000199682
19759,0.00148495
19760,0.000129027
19761,0.000135793
19762,0.00018679
19763,6.23908e-05
19764,0.000478626
19765,0.00534992
19766,0.000107595
19767,0.000135907
19768,0.000761322
19769,0.000162726
19770,0.000352908
19771,0.000112674
19772,0.0019059
19773,0.000409558
19774,0.00123346
19775,0.000149519
19776,8.59755e-05
19777,6.99643e-05
19778,0.000229583
19779,0.000209587
19780,0.00122228
19781,0.000161663
19782,0.000755068
19783,0.00075004
19784,0.00171875
19785,0.000444924
19786,0.00384595
19787,0.000302377
19788,0.000243919
19789,0.00218981
19790,0.000395947
19791,0.000146008
19792,0.000441158
19793,0.000188846
19794,0.000117843
