InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.146452	0.0801068	0.967742	0.928233	1	0.997337	0.00242277	1.0857	
0.146997	0.0807744	0.968	0.928175	1	0.997337	0.00242277	1.08567	
0.147539	0.0814419	0.968254	0.928064	1	0.997337	0.00242277	1.08561	
0.148078	0.0821095	0.968504	0.927814	1	0.997337	0.00242277	1.08547	
0.148615	0.082777	0.96875	0.927797	1	0.997337	0.00242277	1.08546	
0.149148	0.0834446	0.968992	0.927487	1	0.997337	0.00242277	1.08527	
0.143194	0.0834446	0.961538	0.927441	1	0.996673	0.00302847	1.08524	
0.137667	0.0834446	0.954198	0.927425	1	0.996011	0.00363416	1.08523	
0.138232	0.0841121	0.954545	0.927206	1	0.996011	0.00363416	1.08508	
0.138794	0.0847797	0.954887	0.927179	1	0.996011	0.00363416	1.08506	
0.139354	0.0854473	0.955224	0.927071	1	0.996011	0.00363416	1.08498	
0.13991	0.0861148	0.955556	0.927058	1	0.996011	0.00363416	1.08497	
0.141014	0.0874499	0.956204	0.926232	1	0.996011	0.00363416	1.08413	
0.141562	0.0881175	0.956522	0.926206	1	0.996011	0.00363416	1.08409	
0.142107	0.088785	0.956835	0.926055	1	0.996011	0.00363416	1.08381	
0.142649	0.0894526	0.957143	0.925962	1	0.996011	0.00363416	1.08354	
0.143188	0.0901202	0.957447	0.92594	1	0.996011	0.00363416	1.08344	
0.143725	0.0907877	0.957746	0.925936	1	0.996011	0.00363416	1.08342	
0.14426	0.0914553	0.958042	0.925917	1	0.996011	0.00363416	1.08328	
0.144792	0.0921228	0.958333	0.92591	1	0.996011	0.00363416	1.08322	
0.145321	0.0927904	0.958621	0.925907	1	0.996011	0.00363416	1.0832	
0.145848	0.0934579	0.958904	0.925905	1	0.996011	0.00363416	1.08318	
0.146372	0.0941255	0.959184	0.925885	1	0.996011	0.00363416	1.08302	
0.146894	0.0947931	0.959459	0.925877	1	0.996011	0.00363416	1.08295	
0.147414	0.0954606	0.959732	0.925873	1	0.996011	0.00363416	1.08292	
0.147931	0.0961282	0.96	0.92587	1	0.996011	0.00363416	1.08289	
0.148446	0.0967957	0.960265	0.925865	1	0.996011	0.00363416	1.08285	
0.148959	0.0974633	0.960526	0.925814	1	0.996011	0.00363416	1.08239	
0.14947	0.0981308	0.960784	0.925798	1	0.996011	0.00363416	1.08224	
0.149978	0.0987984	0.961039	0.925782	1	0.996011	0.00363416	1.08208	
0.150485	0.099466	0.96129	0.92578	1	0.996011	0.00363416	1.08206	
0.150989	0.100134	0.961538	0.925765	1	0.996011	0.00363416	1.08191	
0.146133	0.100134	0.955414	0.925756	1	0.995349	0.00423985	1.08181	
0.141543	0.100134	0.949367	0.925751	1	0.994688	0.00484555	1.08176	
0.142067	0.100801	0.949686	0.92575	1	0.994688	0.00484555	1.08175	
0.142588	0.101469	0.95	0.925749	1	0.994688	0.00484555	1.08174	
0.143107	0.102136	0.950311	0.925741	1	0.994688	0.00484555	1.08165	
0.143624	0.102804	0.950617	0.925681	1	0.994688	0.00484555	1.08096	
0.144139	0.103471	0.95092	0.925656	1	0.994688	0.00484555	1.08064	
0.144652	0.104139	0.95122	0.925655	1	0.994688	0.00484555	1.08063	
0.145162	0.104806	0.951515	0.925631	1	0.994688	0.00484555	1.0803	
