InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0706107	0.0955777	0.952607	0.966866	1	0.995267	0.00956023	1.10157	
0.0708691	0.0960533	0.95283	0.966753	1	0.995267	0.00956023	1.10152	
0.0711267	0.0965288	0.953052	0.966263	1	0.995267	0.00956023	1.1013	
0.0713836	0.0970043	0.953271	0.965629	1	0.995267	0.00956023	1.10101	
0.0716398	0.0974798	0.953488	0.964637	1	0.995267	0.00956023	1.10054	
0.0718953	0.0979553	0.953704	0.964534	1	0.995267	0.00956023	1.10049	
0.07215	0.0984308	0.953917	0.96437	1	0.995267	0.00956023	1.10041	
0.0726574	0.0993818	0.954338	0.964046	1	0.995267	0.00956023	1.10025	
0.07291	0.0998573	0.954545	0.963788	1	0.995267	0.00956023	1.10012	
0.073162	0.100333	0.954751	0.963768	1	0.995267	0.00956023	1.10011	
0.0734132	0.100808	0.954955	0.963494	1	0.995267	0.00956023	1.09997	
0.0736638	0.101284	0.955157	0.96332	1	0.995267	0.00956023	1.09988	
0.0739138	0.101759	0.955357	0.963034	1	0.995267	0.00956023	1.09973	
0.0741631	0.102235	0.955556	0.962809	1	0.995267	0.00956023	1.09961	
0.0744117	0.10271	0.955752	0.962735	1	0.995267	0.00956023	1.09957	
0.0716842	0.10271	0.951542	0.962716	1	0.994797	0.0105163	1.09956	
0.0719346	0.103186	0.951754	0.962405	1	0.994797	0.0105163	1.09939	
0.0721843	0.103661	0.951965	0.962208	1	0.994797	0.0105163	1.09928	
0.0724334	0.104137	0.952174	0.962172	1	0.994797	0.0105163	1.09926	
0.0726818	0.104612	0.952381	0.962066	1	0.994797	0.0105163	1.0992	
0.0729296	0.105088	0.952586	0.962014	1	0.994797	0.0105163	1.09917	
0.0731769	0.105563	0.95279	0.961754	1	0.994797	0.0105163	1.09902	
0.0734235	0.106039	0.952991	0.961719	1	0.994797	0.0105163	1.099	
0.0736694	0.106515	0.953191	0.961617	1	0.994797	0.0105163	1.09894	
0.0739148	0.10699	0.95339	0.961499	1	0.994797	0.0105163	1.09887	
0.0741596	0.107466	0.953586	0.961284	1	0.994797	0.0105163	1.09874	
0.0744038	0.107941	0.953782	0.960898	1	0.994797	0.0105163	1.0985	
0.0746475	0.108417	0.953975	0.960804	1	0.994797	0.0105163	1.09844	
