InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0150774	0.0466983	0.969697	0.983022	1	0.998543	0.00980392	1.12187	
0.0151972	0.0470631	0.969925	0.982649	1	0.998543	0.00980392	1.12178	
0.0153164	0.0474279	0.970149	0.982574	1	0.998543	0.00980392	1.12176	
0.015435	0.0477928	0.97037	0.982538	1	0.998543	0.00980392	1.12175	
0.0155529	0.0481576	0.970588	0.982399	1	0.998543	0.00980392	1.12171	
0.0156703	0.0485224	0.970803	0.982274	1	0.998543	0.00980392	1.12167	
0.0157871	0.0488873	0.971014	0.982244	1	0.998543	0.00980392	1.12166	
0.0159033	0.0492521	0.971223	0.982187	1	0.998543	0.00980392	1.12164	
0.0160189	0.0496169	0.971429	0.98206	1	0.998543	0.00980392	1.12159	
0.0162484	0.0503466	0.971831	0.982015	1	0.998543	0.00980392	1.12157	
0.0163623	0.0507114	0.972028	0.981953	1	0.998543	0.00980392	1.12154	
0.0165885	0.0514411	0.972414	0.981934	1	0.998543	0.00980392	1.12153	
0.0167008	0.0518059	0.972603	0.981868	1	0.998543	0.00980392	1.12149	
0.0168126	0.0521707	0.972789	0.981854	1	0.998543	0.00980392	1.12148	
0.0169238	0.0525356	0.972973	0.98184	1	0.998543	0.00980392	1.12147	
0.0170346	0.0529004	0.973154	0.981772	1	0.998543	0.00980392	1.1214	
0.0172545	0.0536301	0.97351	0.981766	1	0.998543	0.00980392	1.12139	
0.0173637	0.0539949	0.973684	0.981761	1	0.998543	0.00980392	1.12138	
0.0174724	0.0543597	0.973856	0.981757	1	0.998543	0.00980392	1.12137	
0.0176884	0.0550894	0.974194	0.981752	1	0.998543	0.00980392	1.12135	
0.0177957	0.0554542	0.974359	0.981739	1	0.998543	0.00980392	1.12127	
0.0179025	0.055819	0.974522	0.981737	1	0.998543	0.00980392	1.12126	
0.0180089	0.0561839	0.974684	0.981734	1	0.998543	0.00980392	1.12124	
0.0181147	0.0565487	0.974843	0.981731	1	0.998543	0.00980392	1.12122	
0.0182202	0.0569135	0.975	0.981727	1	0.998543	0.00980392	1.1212	
0.0183252	0.0572784	0.975155	0.981724	1	0.998543	0.00980392	1.12118	
0.0184297	0.0576432	0.975309	0.981723	1	0.998543	0.00980392	1.12117	
0.0185338	0.058008	0.97546	0.981718	1	0.998543	0.00980392	1.12114	
0.0186375	0.0583729	0.97561	0.981716	1	0.998543	0.00980392	1.12113	
0.0188435	0.0591025	0.975904	0.981715	1	0.998543	0.00980392	1.12112	
0.0189459	0.0594673	0.976048	0.981708	1	0.998543	0.00980392	1.12108	
0.0190479	0.0598322	0.97619	0.981705	1	0.998543	0.00980392	1.12106	
0.0191495	0.060197	0.976331	0.981701	1	0.998543	0.00980392	1.12103	
0.0192507	0.0605618	0.976471	0.981699	1	0.998543	0.00980392	1.12102	
0.0194518	0.0612915	0.976744	0.981696	1	0.998543	0.00980392	1.121	
0.0195518	0.0616563	0.976879	0.981688	1	0.998543	0.00980392	1.12095	
0.0196514	0.0620212	0.977011	0.981687	1	0.998543	0.00980392	1.12094	
0.0197507	0.062386	0.977143	0.981684	1	0.998543	0.00980392	1.12092	
0.0198495	0.0627508	0.977273	0.981681	1	0.998543	0.00980392	1.1209	
0.0200461	0.0634805	0.977528	0.981673	1	0.998543	0.00980392	1.12085	
0.0201438	0.0638453	0.977654	0.981666	1	0.998543	0.00980392	1.1208	
0.0202412	0.0642101	0.977778	0.981664	1	0.998543	0.00980392	1.12079	
0.0203382	0.064575	0.977901	0.981663	1	0.998543	0.00980392	1.12078	
0.0204349	0.0649398	0.978022	0.981658	1	0.998543	0.00980392	1.12075	
0.0205312	0.0653046	0.978142	0.981657	1	0.998543	0.00980392	1.12074	
0.0206272	0.0656695	0.978261	0.981652	1	0.998543	0.00980392	1.12071	
0.0207228	0.0660343	0.978378	0.98165	1	0.998543	0.00980392	1.12069	
0.0208181	0.0663991	0.978495	0.981644	1	0.998543	0.00980392	1.12065	
0.0209131	0.066764	0.97861	0.981642	1	0.998543	0.00980392	1.12064	
0.0210077	0.0671288	0.978723	0.981641	1	0.998543	0.00980392	1.12063	
0.021102	0.0674936	0.978836	0.981635	1	0.998543	0.00980392	1.12059	
0.021196	0.0678584	0.978947	0.981632	1	0.998543	0.00980392	1.12057	
0.0212896	0.0682233	0.979058	0.981628	1	0.998543	0.00980392	1.12054	
0.021383	0.0685881	0.979167	0.981627	1	0.998543	0.00980392	1.12053	
0.0215687	0.0693178	0.979381	0.981624	1	0.998543	0.00980392	1.12051	
0.0216611	0.0696826	0.979487	0.981616	1	0.998543	0.00980392	1.12045	
0.0218451	0.0704123	0.979695	0.981614	1	0.998543	0.00980392	1.12044	
0.0219366	0.0707771	0.979798	0.98161	1	0.998543	0.00980392	1.12041	
0.0195253	0.0711419	0.975	0.981609	1	0.998179	0.0122549	1.1204	
0.0197102	0.0718716	0.975248	0.981601	1	0.998179	0.0122549	1.12034	
0.0198022	0.0722364	0.975369	0.981596	1	0.998179	0.0122549	1.12031	
0.019894	0.0726012	0.97549	0.981595	1	0.998179	0.0122549	1.1203	
0.0199855	0.0729661	0.97561	0.981592	1	0.998179	0.0122549	1.12028	
0.0200767	0.0733309	0.975728	0.98159	1	0.998179	0.0122549	1.12026	
0.0201677	0.0736957	0.975845	0.981589	1	0.998179	0.0122549	1.12025	
0.0203488	0.0744254	0.976077	0.981581	1	0.998179	0.0122549	1.12019	
0.0205288	0.0751551	0.976303	0.981577	1	0.998179	0.0122549	1.12016	
0.0206185	0.0755199	0.976415	0.981575	1	0.998179	0.0122549	1.12015	
0.020797	0.0762495	0.976636	0.981574	1	0.998179	0.0122549	1.12014	
0.0209745	0.0769792	0.976852	0.981573	1	0.998179	0.0122549	1.12013	
0.021151	0.0777089	0.977064	0.981566	1	0.998179	0.0122549	1.12008	
0.0212389	0.0780737	0.977169	0.981557	1	0.998179	0.0122549	1.12001	
0.0213266	0.0784385	0.977273	0.981555	1	0.998179	0.0122549	1.11999	
0.021414	0.0788034	0.977376	0.981554	1	0.998179	0.0122549	1.11998	
0.0215012	0.0791682	0.977477	0.981552	1	0.998179	0.0122549	1.11997	
0.0215882	0.079533	0.977578	0.981548	1	0.998179	0.0122549	1.11993	
0.0216749	0.0798978	0.977679	0.981536	1	0.998179	0.0122549	1.11984	
0.0217614	0.0802627	0.977778	0.981534	1	0.998179	0.0122549	1.11982	
0.0219337	0.0809923	0.977974	0.981529	1	0.998179	0.0122549	1.11978	
0.0221051	0.081722	0.978166	0.981526	1	0.998179	0.0122549	1.11975	
0.0221905	0.0820868	0.978261	0.981523	1	0.998179	0.0122549	1.11973	
0.0222757	0.0824517	0.978355	0.981513	1	0.998179	0.0122549	1.11964	
0.0223607	0.0828165	0.978448	0.981512	1	0.998179	0.0122549	1.11963	
0.0224454	0.0831813	0.978541	0.981507	1	0.998179	0.0122549	1.11959	
0.0226143	0.083911	0.978723	0.981498	1	0.998179	0.0122549	1.11951	
0.0226984	0.0842758	0.978814	0.981497	1	0.998179	0.0122549	1.1195	
0.0227823	0.0846406	0.978903	0.981494	1	0.998179	0.0122549	1.11948	
0.0230329	0.0857351	0.979167	0.981492	1	0.998179	0.0122549	1.11946	
0.023116	0.0861	0.979253	0.981488	1	0.998179	0.0122549	1.11942	
0.0231989	0.0864648	0.979339	0.981484	1	0.998179	0.0122549	1.11939	
0.0232816	0.0868296	0.979424	0.981482	1	0.998179	0.0122549	1.11937	
0.0233642	0.0871945	0.979508	0.981477	1	0.998179	0.0122549	1.11932	
0.0234465	0.0875593	0.979592	0.981475	1	0.998179	0.0122549	1.1193	
0.0235287	0.0879241	0.979675	0.981467	1	0.998179	0.0122549	1.11923	
